"flags","price","side","size","symbol","timestamp","trade_id","type","","","","","","","","","","","",""
"0","138.41","S","0","NVS","2026-09-11 12:11:29.976156+00:00","","price_level_update","","","","","","","","","","","",""
"1","138.42","S","320","NVS","2026-09-11 12:11:29.976156+00:00","","price_level_update","","","","","","","","","","","",""
"1","26","S","9100","PSQ","2026-09-11 12:11:29.977696+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.73","B","200","QQQM","2026-09-11 12:11:29.977800+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.68","B","0","QQQM","2026-09-11 12:11:29.977805+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.13","B","1420","SQQQ","2026-09-11 12:11:29.978961+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.57","S","0","TQQQ","2026-09-11 12:11:29.981009+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.56","S","600","TQQQ","2026-09-11 12:11:29.981010+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.96","B","1000","FXA","2026-09-11 12:11:29.996907+00:00","","price_level_update","","","","","","","","","","","",""
"1","29.39","S","0","EWA","2026-09-11 12:11:29.996931+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.94","B","0","FXA","2026-09-11 12:11:29.997186+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.78","S","0","QQQM","2026-09-11 12:11:29.997801+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.77","S","200","QQQM","2026-09-11 12:11:29.997801+00:00","","price_level_update","","","","","","","","","","","",""
"0","138.42","S","0","NVS","2026-09-11 12:11:30.030741+00:00","","price_level_update","","","","","","","","","","","",""
"1","138.41","S","320","NVS","2026-09-11 12:11:30.030741+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.46","B","0","SPY","2026-09-11 12:11:30.035958+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.59","S","0","SPY","2026-09-11 12:11:30.036100+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.54","S","100","SPY","2026-09-11 12:11:30.036107+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.35","B","900","SPXU","2026-09-11 12:11:30.036803+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","420","SQQQ","2026-09-11 12:11:30.036825+00:00","","price_level_update","","","","","","","","","","","",""
"1","26","S","4600","PSQ","2026-09-11 12:11:30.036837+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.23","S","0","SPXS","2026-09-11 12:11:30.036836+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.31","B","0","SSO","2026-09-11 12:11:30.036850+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.52","S","3000","ARKB","2026-09-11 12:11:30.037225+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.53","S","0","ARKB","2026-09-11 12:11:30.037226+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.74","S","0","ETHE","2026-09-11 12:11:30.037285+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.73","S","820","ETHE","2026-09-11 12:11:30.037289+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.07","S","0","DIA","2026-09-11 12:11:30.038727+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.73","B","0","QQQM","2026-09-11 12:11:30.038746+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.06","S","100","DIA","2026-09-11 12:11:30.038738+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","B","0","TQQQ","2026-09-11 12:11:30.038757+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.52","B","600","TQQQ","2026-09-11 12:11:30.039226+00:00","","price_level_update","","","","","","","","","","","",""
"1","18.51","S","4560","ETHA","2026-09-11 12:11:30.051817+00:00","","price_level_update","","","","","","","","","","","",""
"1","29.4","S","300","EWA","2026-09-11 12:11:30.057802+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.19","S","100","IVV","2026-09-11 12:11:30.075529+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.21","S","0","IVV","2026-09-11 12:11:30.075532+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.14","B","1120","SQQQ","2026-09-11 12:11:30.078967+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.56","S","0","TQQQ","2026-09-11 12:11:30.081007+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.55","S","600","TQQQ","2026-09-11 12:11:30.081008+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","200","QQQM","2026-09-11 12:11:30.097439+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.31","B","300","SSO","2026-09-11 12:11:30.110567+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.23","S","1000","SPXS","2026-09-11 12:11:30.110611+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","1420","SQQQ","2026-09-11 12:11:30.110641+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","420","SQQQ","2026-09-11 12:11:30.117448+00:00","","price_level_update","","","","","","","","","","","",""
"1","26.21","B","17","NBIL","2026-09-11 12:11:30.166035+00:00","","price_level_update","","","","","","","","","","","",""
"1","26.21","B","0","NBIL","2026-09-11 12:11:30.168663+00:00","","price_level_update","","","","","","","","","","","",""
"1","45.37","S","100","SOXS","2026-09-11 12:11:30.173867+00:00","","price_level_update","","","","","","","","","","","",""
"1","232.55","B","1","NBIS","2026-09-11 12:11:30.182366+00:00","","price_level_update","","","","","","","","","","","",""
"1","232.55","B","0","NBIS","2026-09-11 12:11:30.184877+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.41","B","0","USO","2026-09-11 12:11:30.232528+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.42","B","100","USO","2026-09-11 12:11:30.232531+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.31","B","0","SSO","2026-09-11 12:11:30.232998+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.23","S","0","SPXS","2026-09-11 12:11:30.233178+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","120","SQQQ","2026-09-11 12:11:30.235367+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.14","B","1420","SQQQ","2026-09-11 12:11:30.235379+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.77","S","0","QQQM","2026-09-11 12:11:30.241097+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","200","QQQM","2026-09-11 12:11:30.241097+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","0","QQQM","2026-09-11 12:11:30.241362+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.57","B","360","IBIT","2026-09-11 12:11:30.309283+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","7500","BITO","2026-09-11 12:11:30.334362+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.35","S","3820","BITO","2026-09-11 12:11:30.334365+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.9","S","2720","BITX","2026-09-11 12:11:30.334424+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.52","S","1300","GBTC","2026-09-11 12:11:30.334427+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.53","S","0","GBTC","2026-09-11 12:11:30.334428+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.42","B","0","USO","2026-09-11 12:11:30.336620+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","200","QQQM","2026-09-11 12:11:30.343799+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","10800","BITO","2026-09-11 12:11:30.350907+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.41","B","100","USO","2026-09-11 12:11:30.383467+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.17","B","0","QLD","2026-09-11 12:11:30.429279+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.15","B","300","QLD","2026-09-11 12:11:30.429282+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.03","B","0","IVV","2026-09-11 12:11:30.429370+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.98","B","100","IVV","2026-09-11 12:11:30.429377+00:00","","price_level_update","","","","","","","","","","","",""
"1","45.37","S","0","SOXS","2026-09-11 12:11:30.429756+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","0","SQQQ","2026-09-11 12:11:30.429982+00:00","","price_level_update","","","","","","","","","","","",""
"1","45.38","S","200","SOXS","2026-09-11 12:11:30.440379+00:00","","price_level_update","","","","","","","","","","","",""
"1","50.62","S","0","BITW","2026-09-11 12:11:30.445716+00:00","","price_level_update","","","","","","","","","","","",""
"1","50.63","S","0","BITW","2026-09-11 12:11:30.445721+00:00","","price_level_update","","","","","","","","","","","",""
"1","50.64","S","400","BITW","2026-09-11 12:11:30.456876+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.19","S","300","QLD","2026-09-11 12:11:30.514898+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.2","S","0","QLD","2026-09-11 12:11:30.514902+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.39","B","100","BTCT","2026-09-11 12:11:30.514930+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.15","B","0","QLD","2026-09-11 12:11:30.529616+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.16","B","300","QLD","2026-09-11 12:11:30.529620+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.98","B","0","IVV","2026-09-11 12:11:30.535530+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.03","B","100","IVV","2026-09-11 12:11:30.535539+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","120","SQQQ","2026-09-11 12:11:30.538246+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.33","S","300","SSO","2026-09-11 12:11:30.538457+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.56","S","0","SPY","2026-09-11 12:11:30.538860+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","100","SPY","2026-09-11 12:11:30.538867+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","0","SQQQ","2026-09-11 12:11:30.538924+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.06","S","0","DIA","2026-09-11 12:11:30.538980+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.05","S","100","DIA","2026-09-11 12:11:30.538985+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.55","S","0","TQQQ","2026-09-11 12:11:30.542254+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","600","TQQQ","2026-09-11 12:11:30.542258+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","0","QQQM","2026-09-11 12:11:30.542295+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.7","B","200","QQQM","2026-09-11 12:11:30.542303+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.49","S","183","QXO","2026-09-11 12:11:30.555431+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.5","S","100","QXO","2026-09-11 12:11:30.555456+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.5","S","0","QXO","2026-09-11 12:11:30.561469+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.99","B","4500","PSQ","2026-09-11 12:11:30.572465+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.97","B","100","PSQ","2026-09-11 12:11:30.572466+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.49","S","0","QXO","2026-09-11 12:11:30.613376+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","200","QQQM","2026-09-11 12:11:30.647806+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.7","B","0","QQQM","2026-09-11 12:11:30.647808+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","0","SPY","2026-09-11 12:11:30.651170+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","0","TQQQ","2026-09-11 12:11:30.651438+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.55","S","600","TQQQ","2026-09-11 12:11:30.652529+00:00","","price_level_update","","","","","","","","","","","",""
"1","230.39","S","10","MRVL","2026-09-11 12:11:30.697368+00:00","","price_level_update","","","","","","","","","","","",""
"1","230.16","S","10","MRVL","2026-09-11 12:11:30.697396+00:00","","price_level_update","","","","","","","","","","","",""
"1","27.9","S","46","MVLL","2026-09-11 12:11:30.697711+00:00","","price_level_update","","","","","","","","","","","",""
"1","230.39","S","0","MRVL","2026-09-11 12:11:30.698372+00:00","","price_level_update","","","","","","","","","","","",""
"1","230.16","S","0","MRVL","2026-09-11 12:11:30.698423+00:00","","price_level_update","","","","","","","","","","","",""
"1","27.9","S","0","MVLL","2026-09-11 12:11:30.698803+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.64","B","0","GLDM","2026-09-11 12:11:30.761791+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.64","B","1000","GLDM","2026-09-11 12:11:30.765025+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","100","SPY","2026-09-11 12:11:30.766799+00:00","","price_level_update","","","","","","","","","","","",""
"1","34.09","B","400","DUST","2026-09-11 12:11:30.769566+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","0","QQQM","2026-09-11 12:11:30.770248+00:00","","price_level_update","","","","","","","","","","","",""
"1","97.62","S","0","EWJ","2026-09-11 12:11:30.803462+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.71","B","200","QQQM","2026-09-11 12:11:30.806026+00:00","","price_level_update","","","","","","","","","","","",""
"1","97.64","S","500","EWJ","2026-09-11 12:11:30.814141+00:00","","price_level_update","","","","","","","","","","","",""
"1","237.54","B","3","ADBE","2026-09-11 12:11:30.859989+00:00","","price_level_update","","","","","","","","","","","",""
"1","237.41","B","5","ADBE","2026-09-11 12:11:30.860015+00:00","","price_level_update","","","","","","","","","","","",""
"1","237.41","B","0","ADBE","2026-09-11 12:11:30.862091+00:00","","price_level_update","","","","","","","","","","","",""
"1","237.54","B","0","ADBE","2026-09-11 12:11:30.862147+00:00","","price_level_update","","","","","","","","","","","",""
"1","3.72","B","1000","ADBG","2026-09-11 12:11:30.873053+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","0","SPY","2026-09-11 12:11:30.885904+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.48","S","0","USO","2026-09-11 12:11:30.886079+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.46","S","100","USO","2026-09-11 12:11:30.886085+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.71","B","0","QQQM","2026-09-11 12:11:30.907808+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","200","QQQM","2026-09-11 12:11:30.907817+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.7","S","2000","FXC","2026-09-11 12:11:30.928360+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","3300","BITO","2026-09-11 12:11:30.942659+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.36","S","11320","BITO","2026-09-11 12:11:30.942668+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.52","S","0","GBTC","2026-09-11 12:11:30.942680+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.54","S","1300","GBTC","2026-09-11 12:11:30.942685+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.54","S","0","GBTC","2026-09-11 12:11:30.946544+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.53","S","1300","GBTC","2026-09-11 12:11:30.946551+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.36","S","3820","BITO","2026-09-11 12:11:30.947397+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.35","S","11320","BITO","2026-09-11 12:11:30.947405+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","0","BITO","2026-09-11 12:11:30.948642+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.16","B","0","QLD","2026-09-11 12:11:30.960385+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.17","B","300","QLD","2026-09-11 12:11:30.960388+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","120","SQQQ","2026-09-11 12:11:30.960483+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.99","B","0","PSQ","2026-09-11 12:11:30.960584+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","0","QQQM","2026-09-11 12:11:30.963218+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.78","S","200","QQQM","2026-09-11 12:11:30.963226+00:00","","price_level_update","","","","","","","","","","","",""
"1","51.36","B","0","YCS","2026-09-11 12:11:31.049154+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.78","S","0","QQQM","2026-09-11 12:11:31.066267+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.77","S","200","QQQM","2026-09-11 12:11:31.066269+00:00","","price_level_update","","","","","","","","","","","",""
"1","42.31","B","200","TZA","2026-09-11 12:11:31.075161+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.17","B","0","QLD","2026-09-11 12:11:31.090240+00:00","","price_level_update","","","","","","","","","","","",""
"1","106.41","S","0","TIP","2026-09-11 12:11:31.133413+00:00","","price_level_update","","","","","","","","","","","",""
"1","106.39","S","100","TIP","2026-09-11 12:11:31.133445+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","200","QQQM","2026-09-11 12:11:31.167804+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.77","S","0","QQQM","2026-09-11 12:11:31.167807+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.54","B","0","EEM","2026-09-11 12:11:31.172040+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.13","S","0","SNDQ","2026-09-11 12:11:31.199785+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.12","B","100","SNDQ","2026-09-11 12:11:31.200330+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.54","B","400","EEM","2026-09-11 12:11:31.234577+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.16","B","300","QLD","2026-09-11 12:11:31.277523+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","S","0","SQQQ","2026-09-11 12:11:31.277556+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.98","B","100","UDOW","2026-09-11 12:11:31.279328+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.97","B","0","UDOW","2026-09-11 12:11:31.279329+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.8","S","600","SLV","2026-09-11 12:11:31.453121+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.64","B","0","GLDM","2026-09-11 12:11:31.453475+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.66","S","1000","GLDM","2026-09-11 12:11:31.454307+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.7","B","200","QQQM","2026-09-11 12:11:31.513890+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.72","B","0","QQQM","2026-09-11 12:11:31.513892+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.46","S","0","USO","2026-09-11 12:11:31.515569+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.5","S","100","USO","2026-09-11 12:11:31.515571+00:00","","price_level_update","","","","","","","","","","","",""
"1","32.94","S","1","OSCR","2026-09-11 12:11:31.516169+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.55","S","0","TQQQ","2026-09-11 12:11:31.516990+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","600","TQQQ","2026-09-11 12:11:31.516993+00:00","","price_level_update","","","","","","","","","","","",""
"1","32.94","S","0","OSCR","2026-09-11 12:11:31.517925+00:00","","price_level_update","","","","","","","","","","","",""
"1","106.39","S","0","TIP","2026-09-11 12:11:31.521189+00:00","","price_level_update","","","","","","","","","","","",""
"1","106.41","S","100","TIP","2026-09-11 12:11:31.521257+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","0","SLV","2026-09-11 12:11:31.536624+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.63","B","0","GLDM","2026-09-11 12:11:31.562873+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.61","B","1000","GLDM","2026-09-11 12:11:31.562877+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.19","S","0","IVV","2026-09-11 12:11:31.574852+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","100","IVV","2026-09-11 12:11:31.574856+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","100","SPY","2026-09-11 12:11:31.574884+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.52","B","0","TQQQ","2026-09-11 12:11:31.575153+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.5","B","600","TQQQ","2026-09-11 12:11:31.575166+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.99","B","4500","PSQ","2026-09-11 12:11:31.575486+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","0","TQQQ","2026-09-11 12:11:31.590517+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","600","SLV","2026-09-11 12:11:31.603683+00:00","","price_level_update","","","","","","","","","","","",""
"96","1705.46","","20","SNDK","2026-09-11 12:11:31.611674+00:00","655","trade_report","","","","","","","","","","","",""
"1","57.77","B","0","SLV","2026-09-11 12:11:31.614339+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.12","B","200","SNDQ","2026-09-11 12:11:31.615050+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.48","S","100","USO","2026-09-11 12:11:31.616610+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.5","S","0","USO","2026-09-11 12:11:31.616613+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.7","B","0","QQQM","2026-09-11 12:11:31.617805+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.71","B","200","QQQM","2026-09-11 12:11:31.617808+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.41","B","0","USO","2026-09-11 12:11:31.622453+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.42","B","100","USO","2026-09-11 12:11:31.622460+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.63","B","0","SNXX","2026-09-11 12:11:31.626927+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.64","S","100","SNXX","2026-09-11 12:11:31.626935+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","0","IVV","2026-09-11 12:11:31.636658+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.56","S","600","TQQQ","2026-09-11 12:11:31.653595+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","B","1000","GLDM","2026-09-11 12:11:31.665559+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.19","S","100","IVV","2026-09-11 12:11:31.675383+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.51","B","600","TQQQ","2026-09-11 12:11:31.675416+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.5","B","0","TQQQ","2026-09-11 12:11:31.675418+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.73","S","200","TNA","2026-09-11 12:11:31.675435+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.76","S","0","QQQM","2026-09-11 12:11:31.675735+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.75","S","200","QQQM","2026-09-11 12:11:31.675735+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.44","B","0","SPY","2026-09-11 12:11:31.675761+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.39","B","100","SPY","2026-09-11 12:11:31.675766+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.98","B","0","UDOW","2026-09-11 12:11:31.675816+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.96","B","100","UDOW","2026-09-11 12:11:31.675823+00:00","","price_level_update","","","","","","","","","","","",""
"1","45.38","S","100","SOXS","2026-09-11 12:11:31.675882+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.54","B","0","EEM","2026-09-11 12:11:31.699104+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","600","SLV","2026-09-11 12:11:31.703696+00:00","","price_level_update","","","","","","","","","","","",""
"1","45.38","S","0","SOXS","2026-09-11 12:11:31.739290+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","600","TQQQ","2026-09-11 12:11:31.754908+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.56","S","0","TQQQ","2026-09-11 12:11:31.754916+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.54","B","400","EEM","2026-09-11 12:11:31.760623+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.41","B","100","SPY","2026-09-11 12:11:31.781238+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.96","B","0","UDOW","2026-09-11 12:11:31.782094+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.97","B","100","UDOW","2026-09-11 12:11:31.782096+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.72","S","0","EEM","2026-09-11 12:11:31.799651+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.71","S","0","EEM","2026-09-11 12:11:31.799660+00:00","","price_level_update","","","","","","","","","","","",""
"1","495.52","B","2","MSFT","2026-09-11 12:11:31.799856+00:00","","price_level_update","","","","","","","","","","","",""
"1","495.52","B","0","MSFT","2026-09-11 12:11:31.801045+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.73","S","400","EEM","2026-09-11 12:11:31.810690+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.15","S","100","NU","2026-09-11 12:11:31.815833+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.18","S","100","NU","2026-09-11 12:11:31.815983+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.15","S","0","NU","2026-09-11 12:11:31.816906+00:00","","price_level_update","","","","","","","","","","","",""
"1","15.18","S","0","NU","2026-09-11 12:11:31.816965+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.05","S","0","DIA","2026-09-11 12:11:31.974353+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","B","120","SQQQ","2026-09-11 12:11:31.974361+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.07","S","100","DIA","2026-09-11 12:11:31.974365+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.19","S","0","IVV","2026-09-11 12:11:31.974424+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","100","IVV","2026-09-11 12:11:31.974432+00:00","","price_level_update","","","","","","","","","","","",""
"1","147.07","S","200","UPRO","2026-09-11 12:11:31.974444+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.03","B","0","IVV","2026-09-11 12:11:31.974486+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.98","B","100","IVV","2026-09-11 12:11:31.974493+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.16","B","0","QLD","2026-09-11 12:11:31.974607+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.14","B","300","QLD","2026-09-11 12:11:31.974613+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.71","B","0","QQQM","2026-09-11 12:11:32.007144+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.97","B","0","UPRO","2026-09-11 12:11:32.007156+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.69","B","200","QQQM","2026-09-11 12:11:32.007148+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.41","B","0","SPY","2026-09-11 12:11:32.007202+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.35","S","3820","BITO","2026-09-11 12:11:32.007249+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","7500","BITO","2026-09-11 12:11:32.007261+00:00","","price_level_update","","","","","","","","","","","",""
"1","55.3","S","0","SDS","2026-09-11 12:11:32.007275+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.52","S","1300","GBTC","2026-09-11 12:11:32.007345+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.53","S","0","GBTC","2026-09-11 12:11:32.007345+00:00","","price_level_update","","","","","","","","","","","",""
